MSOA11CD,RGN19NM,DeathRate,Deaths,Score,Extent,Proportion
E02003054,South West,76.03406326034063,5,23.067474148418494,0.15974476565501342,0.25
E02003055,South West,59.396531242575435,5,48.627770491803275,0.47214615298045537,0.8
E02003056,South West,79.61783439490446,6,54.25328158174098,0.48795081852720973,1
E02003057,South West,101.14632501685773,6,21.035883513149024,0,0
E02003058,South West,165.72754391779915,15,31.077727985857916,0.20231815036430983,0.3333333333333333
E02003059,South West,48.828125,3,31.642638020833335,0.2692057291666667,0.25
E02003060,South West,104.17653186854815,11,25.651230893076995,0.25371720806894593,0.2857142857142857
E02003061,South West,115.62603237528907,7,46.871198050875456,0.11131092100916312,1
E02003062,South West,50.94243504839531,3,59.89209492273731,0.27599762268636435,1
E02003063,South West,102.8353165858675,7,14.336759218451595,0,0
E02003064,South West,0,0,68.72125403056218,0.7242162078405041,1
E02003065,South West,20.230629172567266,2,7.856207869714747,0,0
E02003066,South West,80.97165991902834,5,5.4104251012145745,0,0
E02003067,South West,12.597631645250694,1,7.631015495086924,0,0
E02003068,South West,174.90857051995548,11,11.054292892351725,0,0
E02003069,South West,142.57708073427196,8,6.528986455177329,0,0
E02003070,South West,161.39681608099184,22,7.120317144743599,0,0
E02003071,South West,148.0932987782303,12,15.022734912995187,0,0
E02003072,South West,87.67123287671234,8,11.123707287671232,0,0
E02003073,South West,93.44338888023672,6,4.619570471889114,0,0
E02003074,South West,51.75983436853002,4,9.052013069358177,0,0
E02003075,South West,16.531658125309967,1,7.424740783600595,0,0
E02003076,South West,84.7996608013568,8,10.084264892940428,0,0
E02003077,South West,32.35198964736332,2,9.699180524102232,0,0
E02003078,South West,69.49270326615705,5,14.639724947880472,0,0
E02003079,South West,64.246707356248,6,11.001906092729415,0.021604364267559344,0
E02003080,South West,148.57142857142858,13,20.3779608,0.008451428571428561,0
E02003081,South West,63.40483990277925,6,13.243207756525415,0,0
E02003082,South West,227.5436125257341,21,29.276010076931414,0.2610064955432247,0.3333333333333333
E02003084,South West,65.77092924927182,7,43.49161242130978,0.29061725769841307,0.6666666666666666
E02003085,South West,12.610340479192939,1,55.93270151324086,0.6376282604367159,0.8
E02003086,South West,178.051149239236,11,26.276215603755258,0.15519543030447594,0.25
E02003087,South West,58.708414872798436,6,14.628946183953031,0,0
E02003088,South West,225.01184272856466,19,6.812297015632402,0,0
E02003089,South West,100.95911155981827,6,28.741067979135114,0.426814385787791,0.5
E02003090,South West,208.28228375398186,17,8.77115547659887,0,0
E02003091,South West,135.17572844698108,9,11.411413637729048,0,0
E02003092,South West,36.496350364963504,3,9.499148661800486,0,0
E02003093,South West,185.72976319455194,12,9.979080637672187,0,0
E02003094,South West,67.1591672263264,6,12.099381911797627,0,0
E02003095,South West,53.07855626326964,4,7.837897558386412,0,0
E02003096,South West,31.776294884016526,2,13.901326342548456,0,0
E02003097,South West,124.16576129132392,8,8.879525376377464,0,0
E02003098,South West,38.81234232485931,4,4.492752959441102,0,0
E02003099,South West,107.15242432360033,8,14.994996651486739,0,0
E02003100,South West,63.93407686296796,9,20.42231711302124,0,0
E02003101,South West,17.719500310091256,2,5.40481199610171,0,0
E02003102,South West,56.97194131890044,4,7.0677605754166075,0,0
E02003103,South West,13.753266400770181,1,13.438358685187731,0,0
E02003104,South West,26.31578947368421,2,10.83825855263158,0,0
E02003105,South West,204.65994962216624,13,9.322409319899243,0,0
E02003106,South West,69.03910123642754,11,8.523001569070482,0,0
E02003107,South West,52.96610169491525,6,14.021141684322032,0,0
E02003108,South West,26.669037247755355,3,13.162660592052626,0,0
E02003109,South West,64.9034561090378,4,4.369627129644654,0,0
E02003110,South West,107.04874835309617,13,3.509543231225296,0,0
E02003111,South West,180.75011296882062,12,8.319299141436963,0,0
E02003112,South West,29.944602485402008,2,19.367635125018715,0,0
E02003113,South West,84.18295762791134,9,12.586852586287531,0,0
E02003114,South West,83.57709987463436,6,15.546061986349073,0.12430444058328016,0.2
E02003115,South West,190.66733567486202,19,19.848908379327646,0,0
E02003116,South West,244.0277421012073,19,24.28591446185461,0,0.2
E02003117,South West,74.4047619047619,7,17.28078348214286,0,0
E02003118,South West,88.97676717745922,9,11.531467622343056,0,0
E02003119,South West,76.27037849175326,8,16.30834340737916,0.029267252409792704,0
E02003120,South West,75.92190889370933,7,10.377052169197396,0,0
E02003121,South West,129.77937506239394,13,5.465588399720475,0,0
E02003122,South West,28.39698991906858,2,11.55376103932983,0,0
E02003123,South West,22.985863693828296,2,28.664222733019194,0,0.2
E02003124,South West,0,0,35.26741469164909,0.5264993044716271,0.6
E02003125,South West,131.62224415926292,8,35.89216716025008,0.1775268007135311,0.5
E02003126,South West,25.278058645096056,2,21.468924165824063,0,0
E02003127,South West,26.975991367682763,2,36.718977070407334,0.24563130918745468,0.4
E02003128,South West,56.76657584014533,5,33.952909854677564,0.22359935943400736,0.6
E02003129,South West,16.202203499675957,1,17.66378370058328,0,0
E02003130,South West,19.19938561966017,2,36.82245185754056,0.28161911450412536,0.42857142857142855
E02003131,South West,54.59260270233384,4,25.598908830353487,0,0
E02003132,South West,33.49709691826708,3,20.994482023224656,0.1102462918126043,0.2
E02003133,South West,13.956734124214934,1,21.099116538729938,0.18143754361479414,0.2
E02003134,South West,29.515938606847698,2,40.84332733175915,0.5078178400546821,0.8
E02003135,South West,39.113428943937414,3,39.92077809647979,0.4050089206066012,0.6
E02003136,South West,90.57971014492753,7,10.940253364389235,0,0
E02003137,South West,102.43277848911652,8,8.656554929577466,0,0
E02003138,South West,53.07855626326964,4,12.35049601910828,0,0
E02003139,South West,30.45066991473812,2,10.31486814859927,0,0
E02003140,South West,52.17164471109951,4,10.15842115560193,0,0
E02003141,South West,37.81194857574994,3,33.3947045626418,0.008885807915301223,0.6
E02003142,South West,21.965952773201536,2,35.40515980230642,0.058546489782941684,0.5
E02003143,South West,13.612850530901172,1,14.781208004356113,0.03616683623024344,0
E02003144,South West,112.8413450688332,10,23.37652606635071,0,0
E02003145,South West,87.88633367511352,6,26.230198037205216,0.03353942935557729,0.25
E02003146,South West,11.42334932602239,1,25.0542203564085,0,0
E02003147,South West,42.82655246252676,4,52.577521734475376,0.14935083962583115,1
E02003148,South West,37.72161448509996,4,37.034471897397204,0.25362797554051103,0.6666666666666666
E02003149,South West,21.039343572480536,2,36.26060025247212,0.11879200947877794,0.6
E02003150,South West,56.620561352422556,7,48.214593140823425,0.39948275201471284,0.8333333333333334
E02003151,South West,167.4394641937146,13,9.91494564657393,0,0
E02003152,South West,9.596928982725528,1,15.066679078694818,0,0
E02003153,South West,53.56186395286556,4,11.175948580610605,0,0
E02003154,South West,69.21373200442969,5,37.27544379844961,0.456266028443201,0.6
E02003155,South West,138.4083044982699,8,26.821203287197232,0,0.25
E02003156,South West,47.30368968779565,5,17.292699716177864,0,0
E02003157,South West,15.593326056447841,1,40.59188959925152,0.4305551224076095,0.75
E02003158,South West,88.9679715302491,5,27.67042117437722,0,0.25
E02003159,South West,17.143836790673753,1,34.203053488770784,0.14334052171402276,0.5
E02003161,South West,105.13865159679327,8,57.97868326981206,0.2774577889064888,1
E02003163,South West,152.9831718510964,12,29.140646991330957,0.2307294881773531,0.2
E02003164,South West,0,0,16.682918952618454,0.03394832297247311,0
E02003165,South West,168.77637130801688,12,21.99323656821378,0,0
E02003166,South West,16.594756057085963,2,32.923125539329575,0.14412545635579158,0.2857142857142857
E02003167,South West,104.76689366160294,10,43.9684165531692,0.268054644206115,0.6666666666666666
E02003168,South West,69.95942353435008,5,18.546771652441585,0,0
E02003169,South West,44.326241134751776,3,11.672835401891254,0,0
E02003170,South West,95.14747859181732,9,22.573455439264194,0.05167593102642429,0.14285714285714285
E02003171,South West,39.87770836102619,3,23.621283796357837,0,0.2
E02003172,South West,174.02309761113747,11,27.86561430153457,0,0.25
E02003173,South West,124.28149759204598,8,27.422782662731084,0.194355412377456,0.25
E02003174,South West,37.59869657851861,3,13.283077829301918,0,0
E02003175,South West,32.84072249589491,3,15.095346798029558,0,0
E02003176,South West,94.79956663055255,7,42.75113854279523,0.09414844329132688,0.8
E02003177,South West,37.055335968379445,3,9.15535597826087,0,0
E02003178,South West,35.65486094604231,3,22.718061088661756,0,0
E02003179,South West,121.93263222069807,8,30.1933025453437,0.32304967952574615,0.5
E02003180,South West,62.82722513089005,6,19.983476858638742,0,0
E02003181,South West,23.076035537094725,2,10.65116453213338,0,0
E02003182,South West,122.5114854517611,8,9.68898514548239,0,0
E02003183,South West,43.12823461759632,3,12.50788341000575,0,0
E02003184,South West,12.489072061945796,1,19.346991007868116,0,0
E02003185,South West,53.02929868752486,4,17.91512037650802,0.06136222499773229,0.2
E02003186,South West,10.834236186348862,1,26.755663271939326,0,0.2
E02003187,South West,31.826861871419474,3,25.786318799066414,0.09568746021642265,0.4
E02003188,South West,38.49114703618167,5,23.779282063125482,0,0
E02003189,South West,115.55350127108852,10,15.247230644788539,0,0
E02003190,South West,37.56926833849911,4,44.06813740959895,0.5681911880292446,0.6666666666666666
E02003191,South West,157.19467956469165,13,10.037686094316808,0,0
E02003192,South West,38.87118090647594,5,28.984200886262926,0.08565898926746236,0.4
E02003194,South West,48.65390853065196,3,6.0706552059682135,0,0
E02003195,South West,236.57870791628753,13,19.714837670609644,0.17604951870121163,0.25
E02003196,South West,58.99705014749262,6,3.725762930186824,0,0
E02003197,South West,44.58314757021846,3,15.376548669936097,0.060941643006312024,0
E02003198,South West,81.20178643930167,6,15.8385359317905,0,0
E02003199,South West,98.33916083916085,9,15.487537041083918,0,0
E02003200,South West,127.01514411333659,13,27.25862061553493,0.1330046537937418,0.16666666666666666
E02003201,South West,36.67033370003667,4,23.653728731206453,0,0
E02003202,South West,63.745019920318725,4,15.077561912350598,0,0
E02003203,South West,13.245033112582782,1,16.057034701986755,0,0
E02003204,South West,77.1860183041129,7,16.994146543169034,0,0
E02003205,South West,84.05379442843419,7,10.298132444764649,0,0
E02003206,South West,39.82873643333665,4,10.7380496863487,0,0
E02003207,South West,55.959709009513155,4,24.437742585338555,0.10960150796689541,0.25
E02003208,South West,201.29162123626605,24,21.233563616539463,0.08616340818497639,0.2857142857142857
E02003209,South West,46.396535725332505,3,20.69369099907207,0,0
E02003210,South West,73.06126709111784,7,6.894413526771736,0,0
E02003211,South West,245.64537740062528,22,8.911429656096471,0,0
E02003212,South West,135.48466559921172,11,10.808961571622122,0,0
E02003214,South West,48.270313757039425,3,53.753970394207556,0.5181839353008426,1
E02003215,South West,135.33834586466165,9,11.373860601503761,0,0
E02003216,South West,43.21054337258291,4,19.034961326563682,0.15650318677757372,0.16666666666666666
E02003217,South West,140.35087719298244,10,26.12003003508772,0.11171560480147737,0.25
E02003218,South West,62.93266205160479,4,39.23579735682819,0.24134675896790433,0.5
E02003219,South West,97.44478129060198,9,10.464349935036811,0,0
E02003220,South West,240.02400240024005,24,13.179335533553356,0,0
E02003221,South West,140.964195094446,10,29.61832731886101,0.12108638879408838,0.25
E02003222,South West,17.208742040956807,1,7.7152684563758385,0,0
E02003223,South West,37.91469194312796,4,16.16046654028436,0,0
E02003224,South West,72.08939084464737,6,9.790203532380152,0,0
E02003225,South West,50.4116955133591,3,11.376209712653335,0,0
E02003226,South West,85.20306731042318,9,25.702434724983437,0,0.25
E02003227,South West,119.17175629375838,8,47.12989170266647,0,1
E02003228,South West,65.59958016268696,5,15.804635397533456,0,0
E02003229,South West,37.18163227365681,2,10.89112623164157,0,0
E02003230,South West,57.332874670335976,5,19.728077284715056,0,0
E02003231,South West,45.87155963302752,4,42.09455355504587,0,1
E02003232,South West,46.20538292711101,4,10.615759963035694,0,0
E02003233,South West,46.52244708071645,4,26.238108746220053,0.20104889754043165,0.16666666666666666
E02003234,South West,49.230769230769226,4,21.845224861538462,0,0
E02003235,South West,76.46095030038231,7,8.110607209175313,0,0
E02003236,South West,210.6859935951458,25,12.194661301196696,0,0
E02003237,East of England,34.674063800277395,2,10.691617371705965,0,0
E02003238,East of England,35.92599245554158,2,18.027247350458058,0.22506925207756232,0.25
E02003239,East of England,135.61160835367508,10,14.145921887713587,0,0
E02003240,East of England,14.731879787860931,1,11.427712875662936,0,0
E02003241,East of England,91.25475285171103,6,23.2345536121673,0,0
E02003242,East of England,62.8693574751666,5,19.27888746385012,0,0
E02003243,East of England,0,0,48.05883736243063,0.13325156320393686,1
E02003244,East of England,52.83736658564937,5,40.09918334566205,0,1
E02003245,East of England,25.523226135783563,2,47.331324527820314,0.06669051073318823,1
E02003246,East of England,69.65174129353234,7,41.90604149253731,0,1
E02003247,East of England,203.10633213859018,17,38.00368649940263,0.03819153618814059,0.8
E02003248,East of England,142.57708073427196,16,28.32868116200321,0.13300471817576376,0.4
E02003249,East of England,82.71298593879239,10,34.228622580645165,0.025272082190588113,0.5
E02003250,East of England,144.34643143544506,18,37.068614274258216,0.1320864812391845,0.8
E02003251,East of England,207.0393374741201,15,11.542179020013803,0,0
E02003252,East of England,55.17023959646911,7,21.209859000630516,0.07584041282272516,0.16666666666666666
E02003253,East of England,10.163634515702816,1,28.744576176440695,0,0.4
E02003254,East of England,46.51162790697675,4,12.228861627906978,0,0
E02003255,East of England,59.96744624346783,7,21.23156172363574,0.0696632354466222,0.16666666666666666
E02003257,East of England,22.388895108026418,2,48.44461121683645,0.09573049662104435,1
E02003258,East of England,133.22029792902993,11,9.756760809010535,0,0
E02003259,East of England,129.6386323124291,8,19.82629460379193,0,0
E02003260,East of England,156.36276160692807,13,40.21776906422901,0.14792740209918592,0.8333333333333334
E02003261,East of England,300.65141139134795,18,20.410213963587772,0.012176382161349576,0
E02003262,East of England,148.1042654028436,15,28.878168937598733,0.061365833125467666,0.3333333333333333
E02003263,East of England,141.28989361702128,17,21.908360954122337,0,0
E02003264,East of England,162.19723183391002,15,10.226116025086505,0,0
E02003265,East of England,179.48717948717947,14,17.03284935897436,0.02458670715249661,0
E02003266,East of England,174.42494276681566,16,31.90150637741197,0,0.5
E02003267,East of England,138.4032634032634,19,24.819457094988344,0,0.16666666666666666
E02003268,East of England,118.30319418624302,14,25.048175088727394,0,0.16666666666666666
E02003269,East of England,87.34472049689441,9,19.846290954968943,0,0
E02003270,East of England,171.69487368162865,14,20.486148148148146,0,0
E02003271,East of England,93.54536950420955,9,13.876119738072964,0,0
E02003272,East of England,146.32718759145448,15,34.39022885572139,0,0.6
E02003273,East of England,111.14198388441233,12,26.731789108085582,0.11306235162788882,0.2857142857142857
E02003274,East of England,195.01817214785925,22,35.95893041397039,0,0.8333333333333334
E02003275,East of England,107.35034099520081,17,35.011546728971965,0.23292115898485788,0.6666666666666666
E02003276,East of England,110.02310485201893,10,29.591686214104964,0.03261316455403001,0.25
E02003277,East of England,72.52946509519492,8,36.23043771532185,0.14150761082215965,0.6666666666666666
E02003278,East of England,78.4761361204252,11,29.346934508097313,0,0.3333333333333333
E02003279,East of England,178.74040584586268,17,10.979874881715908,0,0
E02003280,East of England,162.66385991771122,17,21.68421605587982,0.11379016865673897,0.16666666666666666
E02003281,East of England,207.7706212341575,20,13.761176501142737,0,0
E02003282,East of England,178.5043216835776,19,18.669790116497555,0.14064533515298958,0.16666666666666666
E02003283,East of England,116.67564171602943,13,21.399057260814935,0.22193832723974716,0.2857142857142857
E02003284,East of England,79.47019867549669,9,24.51875196467991,0.05670616939700244,0.14285714285714285
E02003285,East of England,53.614511661156286,6,23.41287802698597,0,0
E02003286,East of England,95.31878839228976,9,3.9633108451599237,0,0
E02003287,East of England,228.10671427154617,23,26.07806644847763,0.3070514727759595,0.3333333333333333
E02003288,East of England,147.4125223058422,19,40.58761323609279,0.19399487935448834,0.6666666666666666
E02003289,East of England,133.7792642140468,14,8.780566937410416,0,0
E02003290,East of England,228.20195873347913,24,18.27240924217933,0.14890052696636524,0.16666666666666666
E02003291,East of England,108.38752709688177,13,24.879275304318824,0.16550380453384586,0.2857142857142857
E02003292,East of England,81.01758081503687,10,45.55623090010532,0.33237441208952867,0.6666666666666666
E02003293,East of England,196.53080406733318,23,34.96501486798257,0.15799367683499957,0.5
E02003294,East of England,172.52533965926247,16,9.368503127021782,0,0
E02003295,East of England,95.01187648456057,10,23.015640190023753,0.32067933491686457,0.2857142857142857
E02003296,East of England,161.66960611405057,11,9.996409318048208,0,0
E02003297,East of England,97.72441714365489,7,19.408526595002098,0.010498394527432627,0
E02003298,East of England,249.4131455399061,17,18.18799677230047,0,0
E02003299,East of England,200.36734012355987,12,11.391941225580233,0,0
E02003300,East of England,94.08444078560508,8,13.913015406327178,0,0
E02003301,East of England,120.99213551119178,14,26.105396594935616,0.14139818693739795,0.16666666666666666
E02003302,East of England,279.5378307864331,30,29.819653466269102,0.02704724679757537,0.5
E02003303,East of England,141.5042995537172,13,24.55564025253075,0,0
E02003304,East of England,153.31152902698284,15,20.38025122649223,0,0
E02003305,East of England,149.0757304710793,10,15.633409063804413,0.053408734268587374,0.25
E02003307,East of England,299.8645772876765,31,27.588549526020504,0.009658541303927246,0.16666666666666666
E02003308,East of England,110.58888581697539,8,20.3255286148742,0,0
E02003309,East of England,131.0272536687631,10,10.840600104821803,0,0
E02003310,East of England,19.630938358853555,3,24.338643044104177,0,0
E02003311,East of England,192.49278152069297,18,19.902757779916588,0,0
E02003312,East of England,49.60809604127393,5,23.589181367199128,0,0
E02003313,East of England,94.92812584757255,14,38.01325928939517,0.28954880590410115,0.625
E02003314,South East,235.2941176470588,15,27.596623843137255,0,0
E02003315,South East,53.63847666726265,3,13.216540675844808,0,0
E02003316,South East,145.812448737811,16,17.783182356693704,0,0
E02003317,South East,234.22632118284292,16,17.385129702825356,0,0
E02003318,South East,83.69601606963508,5,11.241109809173084,0,0
E02003319,South East,141.91106906338695,12,28.532904801324502,0,0.4
E02003320,South East,21.64033758926639,2,19.774708396450983,0.1748097928222417,0.3333333333333333
E02003321,South East,197.89922362612268,13,33.1069439792967,0.08430306623614904,0.5
E02003322,South East,48.1637567730283,4,35.67798603251054,0.14593618302227573,0.5
E02003323,South East,116.98947094761472,9,32.994576758091775,0.17964383205511503,0.25
E02003324,South East,81.11944838775096,8,24.596810180490774,0,0.2
E02003325,South East,154.36068947774635,12,43.70193774118858,0.19228738169065573,0.75
E02003326,South East,112.20546066575241,9,28.438490462535842,0,0.2
E02003327,South East,92.89980092899802,7,26.559092236230924,0.15225543952781753,0.25
E02003328,South East,122.11254706421084,12,45.55893283809911,0.19345760605849618,0.8
E02003329,South East,112.06051267684549,8,28.8793076061073,0,0.25
E02003330,South East,44.47079750963534,3,23.388868514675362,0,0
E02003331,South East,158.10276679841897,14,29.18480982495765,0.26266545811168235,0.3333333333333333
E02003332,South East,507.93650793650795,32,22.200913333333336,0.2003065998329156,0.25
E02003333,South East,80.46131151937776,6,48.651719190022796,0.036024081929377526,1
E02003334,South East,161.8384851917786,10,28.64761984139828,0,0.25
E02003335,South East,105.3740779768177,8,43.593058087460484,0.06619433198380564,1
E02003336,South East,213.9565503620803,13,13.526071757735352,0,0
E02003337,South East,124.46411284746232,9,21.454033467017013,0.028236976759420326,0
E02003338,South East,125.03473186996386,9,22.85780564045568,0.07877553706438922,0.2
E02003339,South East,231.0892004313665,15,15.94598443999384,0,0
E02003340,South East,174.93439960014993,14,32.44043021366988,0.0449357806611994,0.6
E02003341,South East,75.80351728320194,5,12.859862340812613,0,0
E02003342,South East,110.18416496143554,7,13.188039194081536,0,0
E02003343,South East,101.45417653026716,6,6.462839364220494,0,0
E02003344,South East,56.19556055071649,4,28.586741359932564,0.2506883956167463,0.4
E02003345,South East,99.14077990746861,6,9.834067085261072,0,0
E02003346,South East,115.10791366906474,8,16.04266964028777,0,0
E02003347,South East,81.61932745674176,5,11.877643650016322,0,0
E02003348,South East,269.8881891787688,21,5.386201645032773,0,0
E02003349,South East,68.60592755214051,5,12.1237432766191,0,0
E02003350,South East,127.49003984063745,8,19.174228525896414,0.08527028727196476,0
E02003351,South East,140.91724314629772,11,15.334323853446067,0,0
E02003352,South East,34.12386964681795,2,6.492378092475687,0,0
E02003353,South East,97.03085581214826,10,5.24431835823792,0,0
E02003354,South East,50.19072475406546,5,5.730431941377233,0,0
E02003355,South East,29.6340198547933,2,18.04638953919099,0,0
E02003356,South East,68.6907542244814,5,5.128316939139991,0,0
E02003357,South East,19.60015680125441,2,16.42339484515876,0,0
E02003358,South East,70.5405167092849,8,17.114077241865797,0,0
E02003359,South East,46.06172270842929,3,10.20856594503301,0,0
E02003360,South East,50.77430820005078,6,12.890112718964204,0,0
E02003361,South East,81.24576844955992,6,13.865316587677725,0,0
E02003362,South East,73.24934075593319,5,11.914589950190447,0,0
E02003363,South East,123.91573729863693,9,3.9992325485336635,0,0
E02003364,South East,73.9863865048831,5,11.109620005918911,0,0
E02003365,South East,118.08118081180812,8,5.820914686346863,0,0
E02003366,South East,53.262316910785614,4,6.640013581890813,0,0
E02003367,South East,0,0,12.224631374980625,0,0
E02003368,South East,35.15556336790297,2,13.965502900333977,0,0
E02003369,South East,30.759766225776687,2,6.25324930790526,0,0
E02003370,South East,30.025521693439426,2,6.357184356703198,0,0
E02003371,South East,70.15082427218519,4,4.178017713083129,0,0
E02003372,South East,117.98636601992659,9,9.110421997902465,0,0
E02003373,South East,46.18404341300081,4,7.433795635607898,0,0
E02003374,South East,35.99064243296743,2,12.825463199568112,0,0
E02003375,South East,50.93378607809847,3,10.339417317487266,0,0
E02003376,South East,85.51393877201984,5,10.704922182315718,0,0
E02003377,South East,48.37461300309597,5,10.779521962074304,0,0
E02003378,South East,166.09173374217454,13,10.40375226779098,0,0
E02003379,South East,202.54629629629628,14,12.761039641203704,0,0
E02003380,South East,51.17707267144319,4,7.7191910184237464,0,0
E02003381,South East,101.19750379490638,6,7.307178444931692,0,0
E02003382,South East,376.3171098845961,30,13.720851229302559,0,0
E02003383,South East,58.91883929886581,4,5.535839004271616,0,0
E02003384,South East,168.91891891891893,11,11.593819256756756,0,0
E02003385,South East,107.18113612004286,11,14.436507551398227,0,0
E02003386,South East,48.555474629764504,4,14.260688759407623,0.11312946422867072,0.2
E02003387,South East,95.21794329242488,9,5.88258008887008,0,0
E02003388,South East,68.7757909215956,4,11.311425722145806,0,0
E02003389,South East,40.51863857374392,3,6.658735548352242,0,0
E02003390,South East,13.991884706870014,1,3.5237605988526655,0,0
E02003391,South East,212.47344081989752,17,6.125488688913886,0,0
E02003392,South East,76.54037504783774,6,19.270299145299145,0.01167878555938256,0
E02003393,South East,80.21390374331551,6,8.738484893048128,0,0
E02003394,South East,301.0159287595635,24,30.875268907563026,0.07276928053232289,0.4
E02003395,South East,88.35656783820932,9,21.352629491458863,0,0
E02003396,South East,120.56115738711091,11,20.352788579570362,0,0
E02003397,South East,121.83565723568432,9,25.6782863137945,0.1316836832842903,0.2
E02003398,South East,37.839371866427015,4,20.075757544224768,0,0
E02003399,South East,13.621194578764559,2,24.474240890826124,0,0
E02003400,South East,171.50557393115275,14,10.884146269753765,0,0
E02003401,South East,298.95366218236177,26,20.72154938484535,0,0
E02003402,South East,86.1244019138756,9,15.148804497607653,0,0
E02003403,South East,104.15461173475292,9,26.309890984839715,0.24954196334488574,0.16666666666666666
E02003404,South East,136.12565445026178,13,19.140347958115182,0.129537889225682,0.25
E02003405,South East,88.0126738250308,10,34.82148776623834,0.05567681746171447,0.6666666666666666
E02003406,South East,126.36899747262005,9,29.541864644762708,0.11878685762426283,0.2
E02003407,South East,69.51340615690168,7,31.284420655412113,0,0.3333333333333333
E02003408,South East,91.05809506465125,10,22.781690038244403,0,0
E02003409,South East,50.215928492517826,5,19.363074721301594,0,0
E02003410,South East,129.926375054136,15,27.142436552620183,0,0
E02003411,South East,123.57666166475417,14,25.004415217583194,0,0.16666666666666666
E02003412,South East,40.73319755600815,4,15.06966079429735,0,0
E02003413,South East,119.39407506902471,16,25.70451533467652,0.031397303421975574,0.16666666666666666
E02003414,South East,106.0927553804183,14,18.921603743558656,0,0
E02003415,South East,138.86745872550532,18,30.48146574602685,0,0.3333333333333333
E02003416,South East,107.87486515641855,10,13.282746170442287,0,0
E02003417,South East,60.8695652173913,7,19.878487739130435,0,0
E02003418,South East,187.8212732305259,19,22.247988434163698,0,0
E02003419,South East,113.08379509216329,10,21.995084699762522,0,0
E02003420,South East,61.087354917532075,4,25.376472663408677,0.073752933800598,0.25
E02003421,South East,53.51409204423832,3,6.60877880841955,0,0
E02003422,South East,122.24938875305624,14,8.55490237513098,0,0
E02003423,South East,77.27975270479135,5,14.11375054095827,0,0
E02003424,South East,122.76785714285714,11,4.561321651785714,0,0
E02003425,South East,68.68656032969548,9,13.638609249790123,0,0
E02003426,South East,173.71755569180462,17,3.0889423666462292,0,0
E02003427,South East,60.82725060827251,5,12.006749756690999,0,0
E02003428,South East,87.64241893076249,8,8.542851226993864,0,0
E02003429,South East,143.37851929092804,11,6.058825208550574,0,0
E02003430,South East,28.308563340410476,2,9.551150743099788,0,0
E02003431,South East,88.66558297620806,6,15.614168907935568,0,0
E02003432,South East,55.33268778530917,4,7.509479042744502,0,0
E02003433,South East,75.48309178743962,5,7.082408514492753,0,0
E02003434,South East,186.54669153955885,17,14.013234719631297,0,0
E02003435,South East,41.597337770382694,3,4.85459719911259,0,0
E02003436,South East,46.778154601800956,4,7.052988071570577,0,0
E02003437,South East,185.33227429176597,14,5.755810563939635,0,0
E02003438,South East,219.98166819431714,24,3.2405791017415218,0,0
E02003439,South East,107.16199321307376,6,6.208255581353813,0,0
E02003440,South East,64.73888649115236,6,3.5582788088044883,0,0
E02003441,South East,156.2296575966671,12,3.997888165603437,0,0
E02003442,South East,12.73723092599669,1,3.1819225576359695,0,0
E02003443,South East,165.67720557779927,12,13.570586083114732,0,0
E02003444,South East,81.51620134501732,8,6.459375993478703,0,0
E02003445,South East,45.86104104563174,4,5.829522242604908,0,0
E02003446,South East,88.71365204534253,9,2.547636668309512,0,0
E02003447,South East,193.47973299796845,20,8.2897302892522,0,0
E02003448,South East,107.16677829872738,8,3.6742175485599464,0,0
E02003449,South East,38.4172109104879,3,4.662355231143551,0,0
E02003450,South East,97.26049602852974,12,6.382906305722159,0,0
E02003451,South East,99.05348888399736,9,10.350385208012327,0,0
E02003452,South East,81.65169718884871,7,3.139161553715152,0,0
E02003453,South East,59.568131049888315,4,2.6094120625465376,0,0
E02003454,South East,306.78332007726397,27,5.010181115782298,0,0
E02003455,South East,104.42046641141664,9,7.896232393549135,0,0
E02003456,South East,128.8659793814433,9,10.006045103092783,0,0
E02003457,South East,79.960019990005,8,3.1033259370314843,0,0
E02003458,South East,111.60714285714285,9,7.017941220238095,0,0
E02003459,South East,143.3349259436216,12,6.841793119923555,0,0
E02003460,South East,55.74136008918617,6,10.794715533259012,0,0
E02003461,South East,290.8990164842776,21,11.810535808283696,0,0
E02003462,South East,26.53927813163482,2,7.472436969214438,0,0
E02003463,South East,76.14986293024673,5,15.38470088333841,0,0
E02003464,South East,44.809559372666165,3,28.570464077669904,0,0.5
E02003465,South East,131.57894736842104,8,10.783618092105263,0,0
E02003466,South East,25.91680704937152,2,16.928737073992483,0,0
E02003467,South East,450.17075442409185,29,24.240272741384665,0,0
E02003468,South East,24.067388688327316,2,13.033014440433213,0,0
E02003469,South East,72.04610951008645,4,11.335118515850144,0,0
E02003470,South East,16.764459346186086,1,42.17891131601006,0,1
E02003471,South East,91.37983551629607,6,21.260597776424007,0,0
E02003472,South East,40.70418235473695,4,27.295602727180217,0.01848880367194571,0.4
E02003473,South East,91.77679882525698,5,9.210460352422906,0,0
E02003474,South East,67.55235307363208,6,14.373128236883584,0,0
E02003475,South East,39.600475205702466,9,9.86555572666872,0,0
E02003476,South East,99.05348888399736,9,35.32120173893903,0.17400946511116003,0.4
E02003477,South East,58.44914924016106,9,13.34207384075854,0,0
E02003478,South East,73.83343177790904,5,10.858069994093327,0,0
